subject,video,type,type_idx,startFrame,endFrame,frame_num,length
35,./SAMM_longvideos/035,Macro,1,4959,5232,25869,273
35,./SAMM_longvideos/035,Macro,1,6696,6823,25869,127
35,./SAMM_longvideos/035,Macro,1,14622,16253,25869,1631
35,./SAMM_longvideos/035,Macro,1,15621,16084,25869,463
35,./SAMM_longvideos/035,Macro,1,16563,16867,25869,304
35,./SAMM_longvideos/035,Macro,1,21395,21610,25869,215
35,./SAMM_longvideos/035,Macro,1,22059,22162,25869,103
35,./SAMM_longvideos/035,Macro,1,23832,24022,25869,190
35,./SAMM_longvideos/035,Micro,2,649,691,25869,42
35,./SAMM_longvideos/035,Micro,2,5463,5495,25869,32
35,./SAMM_longvideos/035,Micro,2,6741,6806,25869,65
35,./SAMM_longvideos/035,Micro,2,8486,8574,25869,88
35,./SAMM_longvideos/035,Micro,2,8641,8701,25869,60
35,./SAMM_longvideos/035,Micro,2,10642,10706,25869,64
35,./SAMM_longvideos/035,Micro,2,11414,11470,25869,56
35,./SAMM_longvideos/035,Micro,2,17691,17786,25869,95
35,./SAMM_longvideos/035,Micro,2,24677,24721,25869,44
36,./SAMM_longvideos/036,Macro,1,1228,3177,21518,1949
36,./SAMM_longvideos/036,Macro,1,1744,2122,21518,378
36,./SAMM_longvideos/036,Macro,1,2639,3170,21518,531
36,./SAMM_longvideos/036,Macro,1,3311,3859,21518,548
36,./SAMM_longvideos/036,Macro,1,4883,5171,21518,288
36,./SAMM_longvideos/036,Macro,1,6791,6970,21518,179
36,./SAMM_longvideos/036,Macro,1,6971,7329,21518,358
36,./SAMM_longvideos/036,Macro,1,8890,9530,21518,640
36,./SAMM_longvideos/036,Macro,1,9531,10308,21518,777
36,./SAMM_longvideos/036,Macro,1,10309,11067,21518,758
36,./SAMM_longvideos/036,Macro,1,11068,13316,21518,2248
36,./SAMM_longvideos/036,Macro,1,14369,14767,21518,398
36,./SAMM_longvideos/036,Macro,1,14978,18913,21518,3935
36,./SAMM_longvideos/036,Macro,1,15526,16057,21518,531
36,./SAMM_longvideos/036,Macro,1,16732,17036,21518,304
36,./SAMM_longvideos/036,Macro,1,19327,19631,21518,304
36,./SAMM_longvideos/036,Micro,2,15581,15680,21518,99
37,./SAMM_longvideos/037,Macro,1,1171,1307,16568,136
37,./SAMM_longvideos/037,Macro,1,2860,3122,16568,262
37,./SAMM_longvideos/037,Macro,1,4684,4852,16568,168
37,./SAMM_longvideos/037,Macro,1,6433,6551,16568,118
37,./SAMM_longvideos/037,Macro,1,8350,8919,16568,569
37,./SAMM_longvideos/037,Macro,1,9934,10059,16568,125
37,./SAMM_longvideos/037,Macro,1,12151,12277,16568,126
37,./SAMM_longvideos/037,Macro,1,14641,15090,16568,449
37,./SAMM_longvideos/037,Macro,1,16239,16568,16568,329
37,./SAMM_longvideos/037,Micro,2,4576,4675,16568,99
37,./SAMM_longvideos/037,Micro,2,4686,4762,16568,76
37,./SAMM_longvideos/037,Micro,2,6434,6523,16568,89
99,./SAMM_longvideos/099,Macro,1,1151,1602,10359,451
99,./SAMM_longvideos/099,Macro,1,2565,2721,10359,156
99,./SAMM_longvideos/099,Macro,1,2762,2876,10359,114
99,./SAMM_longvideos/099,Macro,1,5563,5719,10359,156
99,./SAMM_longvideos/099,Macro,1,5750,5937,10359,187
99,./SAMM_longvideos/099,Macro,1,5974,6187,10359,213
99,./SAMM_longvideos/099,Macro,1,6418,6536,10359,118
99,./SAMM_longvideos/099,Macro,1,6860,6974,10359,114
99,./SAMM_longvideos/099,Macro,1,8643,8770,10359,127
99,./SAMM_longvideos/099,Macro,1,9300,9538,10359,238
99,./SAMM_longvideos/099,Micro,2,524,574,10359,50
99,./SAMM_longvideos/099,Micro,2,2764,2836,10359,72
99,./SAMM_longvideos/099,Micro,2,8074,8145,10359,71
99,./SAMM_longvideos/099,Micro,2,8775,8838,10359,63
99,./SAMM_longvideos/099,Micro,2,8992,9080,10359,88
99,./SAMM_longvideos/099,Micro,2,10036,10091,10359,55
